time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations,controlled_source_kind,control_positive,control_negative,sense_source_id,control_gain,control_value,control_unit,opamp_model,opamp_lower_V,opamp_upper_V,opamp_region,opamp_unlimited_output_V,opamp_headroom_V,opamp_regions_checked,opamp_timing_enabled,opamp_gbw_Hz,opamp_slew_V_per_us,opamp_starting_output_V,opamp_timing_active,opamp_local_slope_V_per_s,opamp_step_slope_V_per_s,zener_knee_V,zener_slope_resistance_ohm,zener_region,diode_series_resistance_ohm,diode_junction_voltage_V,diode_series_voltage_V,diode_junction_power_W,diode_series_power_W,requested_integration,integration_restart
0.003562613788020354,S2,switch,A,B,0,,false,0,,13.545347759283901,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003562613788020354,R3,resistor,B,0,100,Ω,,0,,-8.545347759283901,-0.08545347759283901,0.7302296832709839,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003562613788020354,L4,inductor,B,0,100,mH,,0,A,-8.545347759283901,0.08545347759283901,-0.7302296832709839,0.00036511484163549197,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003602613788020354,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003602613788020354,S2,switch,A,B,0,,false,0,,13.210236082449237,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003602613788020354,R3,resistor,B,0,100,Ω,,0,,-8.210236082449237,-0.08210236082449236,0.6740797652955138,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003602613788020354,L4,inductor,B,0,100,mH,,0,A,-8.210236082449237,0.08210236082449238,-0.6740797652955139,0.00033703988264775704,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003642613788020354,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003642613788020354,S2,switch,A,B,0,,false,0,,12.888266040000246,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003642613788020354,R3,resistor,B,0,100,Ω,,0,,-7.888266040000247,-0.07888266040000247,0.6222474111782118,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003642613788020354,L4,inductor,B,0,100,mH,,0,A,-7.888266040000247,0.07888266040000247,-0.6222474111782118,0.0003111237055891059,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003682613788020354,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003682613788020354,S2,switch,A,B,0,,false,0,,12.578922273725727,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003682613788020354,R3,resistor,B,0,100,Ω,,0,,-7.578922273725726,-0.07578922273725726,0.5744006283117593,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003682613788020354,L4,inductor,B,0,100,mH,,0,A,-7.578922273725726,0.07578922273725727,-0.5744006283117594,0.00028720031415587974,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037226137880203543,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037226137880203543,S2,switch,A,B,0,,false,0,,12.281709635540404,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037226137880203543,R3,resistor,B,0,100,Ω,,0,,-7.281709635540404,-0.07281709635540404,0.5302329521632196,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037226137880203543,L4,inductor,B,0,100,mH,,0,A,-7.281709635540404,0.07281709635540404,-0.5302329521632196,0.0002651164760816098,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037626137880203544,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037626137880203544,S2,switch,A,B,0,,false,0,,11.996152394930975,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037626137880203544,R3,resistor,B,0,100,Ω,,0,,-6.996152394930975,-0.06996152394930975,0.4894614833309842,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0037626137880203544,L4,inductor,B,0,100,mH,,0,A,-6.996152394930975,0.06996152394930975,-0.4894614833309842,0.0002447307416654921,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038026137880203545,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038026137880203545,S2,switch,A,B,0,,false,0,,11.721793477482702,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038026137880203545,R3,resistor,B,0,100,Ω,,0,,-6.721793477482701,-0.06721793477482702,0.45182507553928986,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038026137880203545,L4,inductor,B,0,100,mH,,0,A,-6.721793477482701,0.06721793477482702,-0.45182507553928986,0.00022591253776964496,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038426137880203546,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038426137880203546,S2,switch,A,B,0,,false,0,,11.458193733267693,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038426137880203546,R3,resistor,B,0,100,Ω,,0,,-6.458193733267693,-0.06458193733267693,0.41708266296418106,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038426137880203546,L4,inductor,B,0,100,mH,,0,A,-6.458193733267693,0.06458193733267693,-0.41708266296418106,0.00020854133148209055,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038826137880203547,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038826137880203547,S2,switch,A,B,0,,false,0,,11.204931233923862,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038826137880203547,R3,resistor,B,0,100,Ω,,0,,-6.204931233923862,-0.06204931233923862,0.385011716177239,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0038826137880203547,L4,inductor,B,0,100,mH,,0,A,-6.204931233923862,0.06204931233923862,-0.385011716177239,0.00019250585808861952,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003922613788020355,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003922613788020355,S2,switch,A,B,0,,false,0,,10.961600597299396,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003922613788020355,R3,resistor,B,0,100,Ω,,0,,-5.961600597299396,-0.05961600597299396,0.3554068168172052,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003922613788020355,L4,inductor,B,0,100,mH,,0,A,-5.961600597299396,0.05961600597299396,-0.3554068168172052,0.0001777034084086026,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003962613788020355,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003962613788020355,S2,switch,A,B,0,,false,0,,10.727812338581773,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003962613788020355,R3,resistor,B,0,100,Ω,,0,,-5.7278123385817725,-0.057278123385817725,0.32807834186009593,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003962613788020355,L4,inductor,B,0,100,mH,,0,A,-5.7278123385817725,0.057278123385817725,-0.32807834186009593,0.00016403917093004797,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004002613788020355,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004002613788020355,S2,switch,A,B,0,,false,0,,10.503192246872683,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004002613788020355,R3,resistor,B,0,100,Ω,,0,,-5.503192246872683,-0.055031922468726825,0.30285124906039607,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004002613788020355,L4,inductor,B,0,100,mH,,0,A,-5.503192246872683,0.055031922468726825,-0.30285124906039607,0.00015142562453019802,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004042613788020355,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004042613788020355,S2,switch,A,B,0,,false,0,,10.287380786211008,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004042613788020355,R3,resistor,B,0,100,Ω,,0,,-5.287380786211008,-0.05287380786211008,0.2795639557839334,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004042613788020355,L4,inductor,B,0,100,mH,,0,A,-5.287380786211008,0.05287380786211008,-0.2795639557839334,0.00013978197789196668,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004082613788020355,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004082613788020355,S2,switch,A,B,0,,false,0,,10.080032520085085,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004082613788020355,R3,resistor,B,0,100,Ω,,0,,-5.080032520085085,-0.05080032520085085,0.2580673040512202,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004082613788020355,L4,inductor,B,0,100,mH,,0,A,-5.080032520085085,0.05080032520085086,-0.25806730405122025,0.00012903365202561015,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004122613788020355,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004122613788020355,S2,switch,A,B,0,,false,0,,9.88081555851312,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004122613788020355,R3,resistor,B,0,100,Ω,,0,,-4.88081555851312,-0.048808155585131206,0.23822360516223745,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004122613788020355,L4,inductor,B,0,100,mH,,0,A,-4.88081555851312,0.04880815558513121,-0.23822360516223748,0.00011911180258111876,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0041626137880203555,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0041626137880203555,S2,switch,A,B,0,,false,0,,9.689411026806724,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0041626137880203555,R3,resistor,B,0,100,Ω,,0,,-4.689411026806724,-0.04689411026806724,0.2199057577833649,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0041626137880203555,L4,inductor,B,0,100,mH,,0,A,-4.689411026806724,0.04689411026806724,-0.2199057577833649,0.00010995287889168248,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004202613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004202613788020356,S2,switch,A,B,0,,false,0,,9.505512555167243,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004202613788020356,R3,resistor,B,0,100,Ω,,0,,-4.505512555167244,-0.04505512555167244,0.20299643384769667,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004202613788020356,L4,inductor,B,0,100,mH,,0,A,-4.505512555167244,0.04505512555167244,-0.20299643384769667,0.00010149821692384835,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004242613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004242613788020356,S2,switch,A,B,0,,false,0,,9.328825788297939,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004242613788020356,R3,resistor,B,0,100,Ω,,0,,-4.328825788297939,-0.04328825788297939,0.18738732705433273,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004242613788020356,L4,inductor,B,0,100,mH,,0,A,-4.328825788297939,0.043288257882979395,-0.18738732705433275,0.00009369366352716638,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004282613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004282613788020356,S2,switch,A,B,0,,false,0,,9.15906791424704,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004282613788020356,R3,resistor,B,0,100,Ω,,0,,-4.159067914247039,-0.041590679142470395,0.17297845915319218,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004282613788020356,L4,inductor,B,0,100,mH,,0,A,-4.159067914247039,0.041590679142470395,-0.17297845915319218,0.0000864892295765961,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004322613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004322613788020356,S2,switch,A,B,0,,false,0,,8.995967211727548,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004322613788020356,R3,resistor,B,0,100,Ω,,0,,-3.9959672117275473,-0.039959672117275476,0.1596775395720163,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004322613788020356,L4,inductor,B,0,100,mH,,0,A,-3.9959672117275473,0.039959672117275476,-0.1596775395720163,0.00007983876978600815,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004362613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004362613788020356,S2,switch,A,B,0,,false,0,,8.839262615189211,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004362613788020356,R3,resistor,B,0,100,Ω,,0,,-3.8392626151892117,-0.038392626151892116,0.14739937428389505,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004362613788020356,L4,inductor,B,0,100,mH,,0,A,-3.8392626151892117,0.03839262615189212,-0.14739937428389507,0.00007369968714194755,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004402613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004402613788020356,S2,switch,A,B,0,,false,0,,8.688703296946498,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004402613788020356,R3,resistor,B,0,100,Ω,,0,,-3.688703296946498,-0.03688703296946498,0.13606532012903963,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004402613788020356,L4,inductor,B,0,100,mH,,0,A,-3.688703296946498,0.03688703296946498,-0.13606532012903963,0.00006803266006451984,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004442613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004442613788020356,S2,switch,A,B,0,,false,0,,8.544048265693693,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004442613788020356,R3,resistor,B,0,100,Ω,,0,,-3.544048265693694,-0.03544048265693694,0.12560278109566478,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004442613788020356,L4,inductor,B,0,100,mH,,0,A,-3.544048265693694,0.03544048265693694,-0.12560278109566478,0.00006280139054783239,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004482613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004482613788020356,S2,switch,A,B,0,,false,0,,8.40506598076453,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004482613788020356,R3,resistor,B,0,100,Ω,,0,,-3.4050659807645287,-0.03405065980764529,0.11594474333359903,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004482613788020356,L4,inductor,B,0,100,mH,,0,A,-3.4050659807645287,0.03405065980764529,-0.11594474333359903,0.000057972371666799516,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004522613788020356,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.004522613788020356,S2,switch,A,B,0,,false,0,,8.27153398151886,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
